model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,scope,score_source,calibration_n,error_count,error_rate,mean_predicted_error_risk,brier_error_risk,ece_error_risk
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,candidate,calibrated,52,10.0,0.192307692308,0.157203711729,0.140268112315,0.041952716941
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,raw,10,6.0,0.6,0.008510598473,0.5854374346,0.591489401527
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,deferred,calibrated,10,6.0,0.6,0.236156939066,0.366598274973,0.363843060934
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,residual,raw,42,4.0,0.095238095238,0.000269306776,0.095103837268,0.094968788462
PACE,human,seed_5,drug,base,0.8,0.2,0.2,validation,residual,calibrated,42,4.0,0.095238095238,0.138405324268,0.086379978349,0.04316722903
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,deferred,raw,19,8.0,0.421052631579,0.005270306962,0.415413375556,0.415782324617
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,deferred,calibrated,19,8.0,0.421052631579,0.230404979613,0.268469588705,0.199778092297
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,residual,raw,77,12.0,0.155844155844,0.000190209598,0.155766191581,0.155653946247
PACE,human,seed_5,drug,base,0.8,0.2,0.2,test,residual,calibrated,77,12.0,0.155844155844,0.138114834039,0.129748379602,0.017729321806
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,raw,51,9.0,0.176470588235,0.000751452899,0.175716593806,0.175719135337
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,candidate,calibrated,51,9.0,0.176470588235,0.151823132097,0.136683889587,0.031630481449
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,raw,5,2.0,0.4,0.0041843497,0.395700867974,0.3958156503
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,deferred,calibrated,5,2.0,0.4,0.230457915738,0.268093230588,0.169542084262
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,residual,raw,46,7.0,0.152173913043,0.000378311942,0.151805259657,0.151795601101
PACE,human,seed_5,drug,base,0.9,0.1,0.2,validation,residual,calibrated,46,7.0,0.152173913043,0.143275873005,0.122400265565,0.016640089839
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,candidate,calibrated,96,20.0,0.208333333333,0.156380592017,0.157203618904,0.051952741316
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,deferred,raw,10,5.0,0.5,0.009086050181,0.490088322586,0.490913949819
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,deferred,calibrated,10,5.0,0.5,0.267174924477,0.298023778697,0.232825075523
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,residual,raw,86,15.0,0.174418604651,0.000278156622,0.174255437924,0.174140448029
PACE,human,seed_5,drug,base,0.9,0.1,0.2,test,residual,calibrated,86,15.0,0.174418604651,0.143497530103,0.140829181718,0.030921074548
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,candidate,raw,51,9.0,0.176470588235,0.000751452899,0.175716593806,0.175719135337
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,candidate,calibrated,51,9.0,0.176470588235,0.151823132097,0.136683889587,0.031630481449
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,deferred,raw,10,5.0,0.5,0.002722587216,0.496718516408,0.497277412784
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,deferred,calibrated,10,5.0,0.5,0.210961507661,0.33751966198,0.289038492339
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,residual,raw,41,4.0,0.09756097561,0.000270688431,0.097423441952,0.097290287179
PACE,human,seed_5,drug,base,0.9,0.2,0.2,validation,residual,calibrated,41,4.0,0.09756097561,0.137399138057,0.087699554857,0.039838162447
PACE,human,seed_5,drug,base,0.9,0.2,0.2,test,candidate,raw,96,20.0,0.208333333333,0.001195645534,0.207154696743,0.207137687799
