model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,split,support_reference,support_state,residual_n,residual_share,error_count,error_rate,error_rate_delta_vs_all
PACE,bindingdb,seed_7,target,base,0.9,0.2,0.2,test,source_train,both_unseen,10,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,all,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_seen,6,0.088235294118,1.0,0.166666666667,-0.06862745098
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,both_unseen,5,0.073529411765,2.0,0.4,0.164705882353
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,drug_unseen,55,0.808823529412,12.0,0.218181818182,-0.017112299465
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,audit_fit,target_unseen,2,0.029411764706,1.0,0.5,0.264705882353
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,source_train,all,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.1,0.2,test,source_train,both_unseen,68,1.0,16.0,0.235294117647,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,all,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_seen,5,0.081967213115,0.0,0.0,-0.213114754098
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,both_unseen,6,0.098360655738,3.0,0.5,0.286885245902
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,drug_unseen,47,0.770491803279,8.0,0.170212765957,-0.042901988141
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,audit_fit,target_unseen,3,0.049180327869,2.0,0.666666666667,0.453551912568
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,source_train,all,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,drug,base,0.8,0.2,0.2,test,source_train,both_unseen,61,1.0,13.0,0.213114754098,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,all,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,drug_unseen,9,0.818181818182,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,test,audit_fit,target_unseen,2,0.181818181818,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,test,source_train,all,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.1,0.2,test,source_train,both_unseen,11,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,all,10,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,drug_unseen,8,0.8,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,test,audit_fit,target_unseen,2,0.2,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,test,source_train,all,10,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_7,drug,base,0.9,0.2,0.2,test,source_train,both_unseen,10,1.0,0.0,0.0,0.0
PACE,bindingdb,seed_8,target,base,0.8,0.1,0.2,test,audit_fit,all,167,1.0,37.0,0.221556886228,0.0
