model,dataset,test_run,group_axis,confidence_source,confidence_threshold,uncertainty_reject_fraction,review_fraction,comparison,metric,delta,selected_v2_profile
PACE,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.583334,
PACE,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.555556,
PACE,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.454546,
PACE,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.6,
PACE,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
PACE,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.111111,
PACE,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.181818,
PACE,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.4,
PACE,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.333334,
PACE,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.333333,
PACE,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.272727,
PACE,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.25,
PACE,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.25,
PACE,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.333333,
PACE,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.181818,
PACE,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.25,
TAPB,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.130435,
TAPB,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.125,
TAPB,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.130435,
TAPB,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.052632,
TAPB,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.125,
TAPB,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.375,
TAPB,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.25,
TAPB,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.25,
TAPB,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.125,
TAPB,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.333333,
TAPB,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.2,
TAPB,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.333333,
TAPB,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.333333,
TAPB,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.2,
TAPB,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.333333,
TAPB,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.1875,
TAPB,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.1875,
TAPB,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.105263,
TAPB,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.090909,
TAPB,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.1,
TAPB,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.105263,
TAPB,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.076923,
TAPB,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.090909,
TAPB,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.1,
TAPB,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.013889,
TAPB,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.067797,
TAPB,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.15,
TAPB,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.166667,
TAPB,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.055556,
TAPB,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.016949,
TAPB,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.225,
TAPB,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.222222,
TAPB,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
TAPB,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.047619,
TAPB,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.085715,
TAPB,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.157895,
TAPB,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.3125,
TAPB,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.114286,
TAPB,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.105264,
TAPB,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.25,
TAPB,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.050633,
TAPB,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.060606,
TAPB,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.052632,
TAPB,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.021276,
TAPB,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.075949,
TAPB,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.030303,
TAPB,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.052632,
TAPB,human,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.285715,
TAPB,human,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.666666,
TAPB,human,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.333334,
TAPB,human,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.285715,
TAPB,human,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.117647,
TAPB,human,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.1,
TAPB,human,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.3,
TAPB,human,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.375,
TAPB,human,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.117647,
TAPB,human,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.2,
TAPB,human,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.2,
TAPB,human,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.125,
TAPB,human,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.153846,
TAPB,human,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.3,
TAPB,human,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.3,
TAPB,human,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.444445,
TAPB,human,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.153846,
TAPB,human,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.3,
TAPB,human,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.3,
TAPB,human,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.444445,
TAPB,human,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.090909,
TAPB,human,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.047619,
TAPB,human,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.058823,
TAPB,human,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.136364,
TAPB,human,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.095238,
TAPB,human,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.058823,
TAPB,human,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
TAPB,human,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.17647,
TAPB,human,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.043478,
TAPB,human,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.111111,
TAPB,human,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.043478,
TAPB,human,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.058824,
DrugBAN,biosnap,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.038462,
DrugBAN,biosnap,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.090909,
DrugBAN,biosnap,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.071429,
DrugBAN,biosnap,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.4,
DrugBAN,biosnap,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.076923,
DrugBAN,biosnap,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,biosnap,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.071429,
DrugBAN,biosnap,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.4,
DrugBAN,biosnap,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.088236,
DrugBAN,biosnap,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.068966,
DrugBAN,biosnap,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.068966,
DrugBAN,biosnap,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.095238,
DrugBAN,biosnap,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.088236,
DrugBAN,biosnap,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.068966,
DrugBAN,biosnap,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.034483,
DrugBAN,biosnap,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.095238,
DrugBAN,biosnap,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.027778,
DrugBAN,biosnap,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.0625,
DrugBAN,biosnap,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.035714,
DrugBAN,biosnap,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.181818,
DrugBAN,biosnap,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.027778,
DrugBAN,biosnap,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,biosnap,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.071429,
DrugBAN,biosnap,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.136363,
DrugBAN,biosnap,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.058823,
DrugBAN,biosnap,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.095238,
DrugBAN,biosnap,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.030303,
DrugBAN,biosnap,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.103448,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.078431,
DrugBAN,biosnap,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.142857,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.060606,
DrugBAN,biosnap,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,biosnap,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.142857,
DrugBAN,biosnap,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.181819,
DrugBAN,biosnap,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.181819,
DrugBAN,biosnap,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.235294,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.071429,
DrugBAN,biosnap,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.136364,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.136364,
DrugBAN,biosnap,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.235294,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0625,
DrugBAN,bindingdb,seed_4,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.060975,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.075757,
DrugBAN,bindingdb,seed_4,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.089286,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.072917,
DrugBAN,bindingdb,seed_4,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.073171,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.10606,
DrugBAN,bindingdb,seed_4,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.107143,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.148936,
DrugBAN,bindingdb,seed_5,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.23077,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.4,
DrugBAN,bindingdb,seed_5,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.35,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.148936,
DrugBAN,bindingdb,seed_5,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.23077,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.36,
DrugBAN,bindingdb,seed_5,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.25,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.176471,
DrugBAN,bindingdb,seed_6,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.125,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.266667,
DrugBAN,bindingdb,seed_6,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.142857,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.176471,
DrugBAN,bindingdb,seed_6,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.1875,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.133333,
DrugBAN,bindingdb,seed_6,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.142857,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,bindingdb,seed_7,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.093023,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.088235,
DrugBAN,bindingdb,seed_7,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,-0.178571,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.098039,
DrugBAN,bindingdb,seed_7,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.046512,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.088235,
DrugBAN,bindingdb,seed_7,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.5,
DrugBAN,bindingdb,seed_8,target,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
DrugBAN,bindingdb,seed_8,target,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.5,
DrugBAN,bindingdb,seed_8,drug,base,0.8,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,0.0,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.1,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
DrugBAN,bindingdb,seed_8,drug,base,0.9,0.2,0.2,phase1_5_U+E2 - U,review_recall_of_residual_errors,,
