model,dataset,test_run,group_axis,confidence_source,split,added_component,delta_validation_fold_mean_auprc,delta_error_detection_auprc,delta_review_lift,delta_retained_accuracy_gain_vs_residual
TAPB,bindingdb,seed_7,target,base,validation,combined_empirical_support,0.032558033753,0.02257406477,0.017518122903,0.004908821459
TAPB,bindingdb,seed_7,target,base,validation,empirical_support,0.015981909075,-0.018653687355,-0.129882553344,-0.005238707701
TAPB,bindingdb,seed_7,target,base,validation,empirical_support_after_prior,0.014109557287,0.008858712681,0.10823573862,0.009662423152
TAPB,bindingdb,seed_7,target,base,validation,fit_support,-0.004017687172,0.001925430985,0.017338943108,0.002101819244
TAPB,bindingdb,seed_7,target,base,validation,fit_support_after_legacy_source_domain,-0.005115221849,-0.018816418893,-0.164296216604,-0.005703254681
TAPB,bindingdb,seed_7,target,base,validation,fit_support_after_native_source_domain,-0.040240180902,-0.040453678109,-0.297863162479,-0.014558182279
TAPB,bindingdb,seed_7,target,base,validation,general_target_joint_support,-0.041892615769,-0.013208872523,-0.200555470171,-0.009574699157
TAPB,bindingdb,seed_7,target,base,validation,legacy_empirical_support,-0.026477741777,-0.04777377416,-0.300880273573,-0.01544844537
TAPB,bindingdb,seed_7,target,base,validation,legacy_source_domain_support_after_fit,-0.022460054605,-0.049699205144,-0.318219216681,-0.017550264614
TAPB,bindingdb,seed_7,target,base,validation,legacy_support_after_native,0.016576124678,0.041227752125,0.147400676247,0.010147529161
TAPB,bindingdb,seed_7,target,base,validation,native_source_domain_support,0.056222089977,0.021799990754,0.167980609134,0.009319474577
TAPB,bindingdb,seed_7,target,base,validation,native_source_domain_support_after_fit,0.019999596247,-0.020579118339,-0.147221496452,-0.007340526945
TAPB,bindingdb,seed_7,target,base,validation,native_support_after_legacy,0.05903577553,0.07034783893,0.318398396475,0.020357266829
TAPB,bindingdb,seed_7,target,base,validation,prior,0.065208217828,0.036131917796,0.035022029253,0.00387708939
TAPB,bindingdb,seed_7,target,base,validation,prior_after_empirical_support,0.06333586604,0.063644317832,0.273140321217,0.018778220243
TAPB,bindingdb,seed_7,target,base,validation,source_domain_support,-0.021362519928,-0.028957355267,-0.136584056969,-0.009745190689
TAPB,bindingdb,seed_7,target,base,validation,target_sequence_support,-0.035437731312,-0.016966446506,-0.22671776941,-0.013611438632
TAPB,bindingdb,seed_8,drug,base,test,combined_empirical_support,,0.229591932822,0.720616907415,0.058942789796
TAPB,bindingdb,seed_8,drug,base,test,empirical_support,,0.151099333774,0.626041065665,0.051352810983
TAPB,bindingdb,seed_8,drug,base,test,empirical_support_after_prior,,0.066255346651,0.41208343443,0.033538436538
TAPB,bindingdb,seed_8,drug,base,test,fit_support,,0.183185502269,0.343476059716,0.028589664353
